false_positive_rate,true_positive_rate,threshold
0.00315955766192733,0.03473302229134267,0.9480078284793261
0.00315955766192733,0.03477810084071495,0.9479874591854652
0.00315955766192733,0.03482317939008723,0.9479462259437051
0.00315955766192733,0.03486825793945951,0.9479436026156132
0.00315955766192733,0.03493587576351793,0.9478807717168654
0.00315955766192733,0.03498095431289021,0.9478697318629963
0.00315955766192733,0.03504857213694863,0.9478386127940818
0.00315955766192733,0.03511618996100706,0.9478317676986688
0.00315955766192733,0.03534158270786846,0.9476674984596913
0.00315955766192733,0.03538666125724074,0.9476599630721152
0.00315955766192733,0.03545427908129917,0.947605750355013
0.00315955766192733,0.03640092861811707,0.9475719895102346
0.00315955766192733,0.03649108571686163,0.9475075777796762
0.00315955766192733,0.03653616426623391,0.9474999805698662
0.00315955766192733,0.03664886063966462,0.9472949371637147
0.00315955766192733,0.036716478463723036,0.9472843792297131
0.00315955766192733,0.0369193319358983,0.9471032372933321
0.00315955766192733,0.03698694975995673,0.9470732160505055
0.00315955766192733,0.037009489034642865,0.9470671015152252
0.00315955766192733,0.03714472468275971,0.9470635627661136
0.00315955766192733,0.03723488178150427,0.9469782831828791
0.00315955766192733,0.03732503888024884,0.9469496747652408
0.00315955766192733,0.03759551017648252,0.9468013799783326
0.00315955766192733,0.03766312800054094,0.9467847396012371
0.00315955766192733,0.03768566727522708,0.9467714642447301
0.00315955766192733,0.03784344219803007,0.9467675762539145
0.00315955766192733,0.03788852074740235,0.9467618298933543
0.00315955766192733,0.03804629567020533,0.9467611827772054
0.00315955766192733,0.0381364527689499,0.9466725227875046
0.00315955766192733,0.03818153131832218,0.9466669025539958
0.00315955766192733,0.03838438479049744,0.946480995691092
0.00315955766192733,0.038452002614555864,0.9464191631686627
0.00315955766192733,0.03851962043861429,0.9464083399436366
0.00315955766192733,0.03856469898798657,0.9464012252803351
0.00315955766192733,0.03865485608673113,0.9463485707480401
0.00315955766192733,0.03890278810827868,0.9463278246181621
0.00315955766192733,0.038970405932337096,0.9462671519576983
0.00315955766192733,0.03901548448170938,0.946244965496084
0.00315955766192733,0.03917325940451236,0.9461629576519721
0.00315955766192733,0.039218337953884644,0.9461291782571938
0.00315955766192733,0.03924087722857079,0.9460820968794795
0.00315955766192733,0.039308495052629205,0.9460592056717922
0.00315955766192733,0.03933103432731535,0.9460140460582906
0.00315955766192733,0.03939865215137377,0.945993885367096
0.00315955766192733,0.039601505623549034,0.9458515587294091
0.00315955766192733,0.039646584172921315,0.9458358569699984
0.00315955766192733,0.039984673293213424,0.9454283550230385
0.00315955766192733,0.040074830391957986,0.9454059996623642
0.00315955766192733,0.04025514458944711,0.9453098506311519
0.00315955766192733,0.04030022313881939,0.9453008846895403
0.00315955766192733,0.04039038023756396,0.9452686265653769
0.00315955766192733,0.04043545878693624,0.9452472074099395
0.00315955766192733,0.04059323370973922,0.9450179147130344
0.00315955766192733,0.0406383122591115,0.945010530925404
0.00315955766192733,0.040751008632542204,0.944963439662176
0.00315955766192733,0.04086370500597291,0.9449514617039989
0.00315955766192733,0.04104401920346203,0.9448030742206623
0.00315955766192733,0.041089097752834314,0.9448013370885855
0.00315955766192733,0.04115671557689274,0.9447130532126391
0.00315955766192733,0.04120179412626502,0.9447120862782846
0.00315955766192733,0.041224333400951156,0.9447114422395312
0.00315955766192733,0.04126941195032344,0.9446906434729501
0.00315955766192733,0.04153988324655713,0.9445044793804029
0.00315955766192733,0.04158496179592941,0.9444943902638676
0.00315955766192733,0.04183289381747695,0.9443542774181014
0.00315955766192733,0.041900511641535375,0.9443384652497804
0.00315955766192733,0.0420808258390245,0.944155378688423
0.00315955766192733,0.04217098293776906,0.9441512060217836
0.00315955766192733,0.04230621858588591,0.9440942243944456
0.00315955766192733,0.04244145423400275,0.9440762607906263
0.00315955766192733,0.04253161133274731,0.9440578900308609
0.00315955766192733,0.042576689882119594,0.9440570950101386
0.00315955766192733,0.042621768431491874,0.9440334354843081
0.00315955766192733,0.04275700407960872,0.9440285617337449
0.00315955766192733,0.04282462190366714,0.9439640800445193
0.00315955766192733,0.04286970045303942,0.9439349468297822
0.00315955766192733,0.04302747537584241,0.9438184989903388
0.00315955766192733,0.04307255392521469,0.9437831172561655
0.00315955766192733,0.04316271102395925,0.9437326410944943
0.00315955766192733,0.04323032884801767,0.9437147994483772
0.00315955766192733,0.04350080014425136,0.943474198341784
0.00315955766192733,0.04359095724299592,0.9434715945270097
0.00315955766192733,0.04395158563797417,0.9431535162751478
0.00315955766192733,0.04442491040638312,0.9431330210666744
0.00315955766192733,0.04451506750512769,0.9431296442727422
