precision,recall,threshold
0.9873964629505261,0.9941397885816035,0.199160686934921
0.9873961807965256,0.9941172493069172,0.1993673388294215
0.9873958986298916,0.9940947100322312,0.1994281532512211
0.9873956164506235,0.9940721707575451,0.1994591727779738
0.9874177226525769,0.9940721707575451,0.1995330795191189
0.9874174409492892,0.9940496314828589,0.19960156934266496
0.9874395486297689,0.9940496314828589,0.19962871320262837
0.987439267402548,0.9940270922081728,0.19982555638181487
0.9874389861627334,0.9940045529334866,0.19983035213508502
0.9874384236453202,0.9939594743841144,0.19988026720140628
0.9874381423677199,0.9939369351094282,0.20001909097987672
0.9874378610775225,0.9939143958347421,0.2000770267694639
0.9874375797747273,0.9938918565600559,0.20025057033593827
0.9874596918667145,0.9938918565600559,0.2003255116670766
0.9874594110401971,0.9938693172853698,0.20042664157496579
0.9874591302011018,0.9938467780106837,0.20061570695497527
0.9874588493494278,0.9938242387359975,0.20070487851020624
0.9874585684851742,0.9938016994613114,0.20103070225035316
0.9874582876083402,0.9937791601866252,0.2010447044267291
0.9874580067189249,0.9937566209119391,0.20105833168510268
0.9874577258169276,0.993734081637253,0.20118930924635647
0.9874574449023472,0.9937115423625668,0.20124883803971882
0.9874571639751831,0.9936890030878807,0.20125087466565011
0.9874568830354343,0.9936664638131945,0.20132649418676454
0.9874566020831,0.9936439245385084,0.201355928536603
0.987478720544754,0.9936439245385084,0.20137082709099066
0.9874784400689918,0.9936213852638223,0.2014383659712718
0.987478159580664,0.9935988459891361,0.2014948795112142
0.9874778790797697,0.99357630671445,0.20151328336816787
0.9874775985663082,0.9935537674397638,0.20165944237352507
0.9874770375016801,0.9935086888903915,0.20167611345402658
0.987476756950512,0.9934861496157054,0.20168887488540665
0.987476476386773,0.9934636103410193,0.2016941950339347
0.9874761958104626,0.9934410710663331,0.20169439384537258
0.9874983196666218,0.9934410710663331,0.201848888565422
0.9874980395671364,0.993418531791647,0.20186073086209785
0.9874977594550994,0.9933959925169608,0.20195593833518402
0.9874974793305101,0.9933734532422747,0.20207909483886546
0.9874971991933676,0.9933509139675886,0.2020960856062068
0.9874969190436712,0.9933283746929024,0.20213989839823296
0.9874966388814197,0.9933058354182163,0.2021768202562882
0.9874963587066126,0.9932832961435301,0.20218386873548194
0.9874960785192489,0.993260756868844,0.20230550675670428
0.9874957983193278,0.9932382175941579,0.2023385439940915
0.9874955181068483,0.9932156783194717,0.20237325511072424
0.9874952378818098,0.9931931390447856,0.20238694409082733
0.9874949576442114,0.9931705997700994,0.2024397383656725
0.9874946773940522,0.9931480604954133,0.20245071337542975
0.9874943971313312,0.9931255212207272,0.20252883068686373
0.9874941168560478,0.993102981946041,0.20253580300224602
0.9874938365682012,0.9930804426713549,0.20259833034166574
0.9874935562677903,0.9930579033966687,0.2026186644465321
0.9874932759548144,0.9930353641219826,0.20265683653376604
0.9874929956292726,0.9930128248472964,0.20285439755360793
0.9874927152911642,0.9929902855726103,0.2028556222418655
0.9874924349404882,0.9929677462979242,0.20303759199178248
0.9874921545772438,0.992945207023238,0.20309028767641663
0.9874918742014301,0.9929226677485519,0.20321656196974813
0.9874915938130464,0.9929001284738657,0.2032702488546468
0.9874913134120917,0.9928775891991796,0.2032842175973337
0.9874910329985653,0.9928550499244935,0.20330776888445884
0.9874907525724662,0.9928325106498073,0.20333642247011702
0.9874904721337937,0.9928099713751212,0.20344116645032717
0.9874901916825468,0.992787432100435,0.20347547447464195
0.9874899112187248,0.9927648928257489,0.20348805634444364
0.9875120507589176,0.9927648928257489,0.20359559694195897
0.9875117707726111,0.9927423535510628,0.2036523667977079
0.9875114907737494,0.9927198142763766,0.2037724551990362
0.9875112107623318,0.9926972750016905,0.20378912669226815
0.9875109307383574,0.9926747357270043,0.2038547986131582
0.9875106507018252,0.9926521964523182,0.20386782897046313
0.9875103706527345,0.9926296571776321,0.20395086916455285
0.9875100905910844,0.9926071179029459,0.20401755794276907
0.9875322345554435,0.9926071179029459,0.20404153285231666
0.9875319549715208,0.9925845786282598,0.2041032739308066
0.9875316753750588,0.9925620393535736,0.2041514642247205
0.9875313957660566,0.9925395000788875,0.20435813744185305
0.9875311161445135,0.9925169608042014,0.20436472261180363
0.9875308365104284,0.9924944215295152,0.2044940079733967
0.9875305568638005,0.9924718822548291,0.20451722006526127
0.987530277204629,0.9924493429801429,0.2045250692078669
0.9875299975329132,0.9924268037054568,0.20471978789445824
0.9875297178486521,0.9924042644307706,0.20472258773422614
0.9875294381518448,0.9923817251560845,0.20474118869794072
0.9875291584424906,0.9923591858813984,0.20478515015480803
0.9875288787205886,0.9923366466067122,0.20487400841329315
0.9875285989861379,0.9923141073320261,0.20490594488801253
0.9875283192391378,0.9922915680573399,0.2049130030110239
0.9875280394795872,0.9922690287826538,0.20515104775487303
0.9875277597074856,0.9922464895079677,0.20515192772269175
0.9875499125128987,0.9922464895079677,0.20527004562137974
0.9875496332189245,0.9922239502332815,0.20538497344740533
0.9875493539124193,0.9922014109585954,0.20546646350688036
0.9875715086932136,0.9922014109585954,0.20553015842714042
0.9875712298649437,0.9921788716839092,0.20556760319985326
0.9875933861306172,0.9921788716839092,0.20559785622568982
0.9875931077806694,0.9921563324092231,0.20567394512056522
0.9875928294182316,0.992133793134537,0.20567740747353602
0.9875925510433027,0.9921112538598508,0.20569016465261308
0.9875922726558819,0.9920887145851647,0.20573334875964475
0.9876144318793754,0.9920887145851647,0.20579857237542337
0.9876141539704265,0.9920661753104785,0.2058290263757871
0.987613876049006,0.9920436360357924,0.20587179756247825
0.9876360372489622,0.9920436360357924,0.20596801369907936
0.9876357598061215,0.9920210967611063,0.20598436320397698
0.9876354823508292,0.9919985574864201,0.20598493282105831
0.9876352048830842,0.991976018211734,0.2060061245753424
0.9876349274028859,0.9919534789370478,0.20601805004095852
0.9876346499102334,0.9919309396623617,0.20612759559353813
0.9876343724051257,0.9919084003876755,0.20616489235171218
0.9876340948875623,0.9918858611129894,0.20619950189031902
0.9876338173575421,0.9918633218383033,0.20621285371135656
0.9876335398150642,0.9918407825636171,0.20626762862231668
0.9876332622601279,0.991818243288931,0.20630080006319482
0.9876329846927324,0.9917957040142448,0.20630480186741115
0.9876327071128768,0.9917731647395587,0.2063792690902495
0.9876324295205603,0.9917506254648726,0.20653422456928813
0.9876321519157819,0.9917280861901864,0.20654017253152848
0.9876315966688366,0.9916830076408141,0.20659050744874746
0.9876313190266679,0.991660468366128,0.20663279037197035
0.9876310413720341,0.9916379290914419,0.20665523617480183
0.9876307637049342,0.9916153898167557,0.2069088501974494
0.9876304860253676,0.9915928505420696,0.2070205348229604
0.9876302083333334,0.9915703112673834,0.20706685384984866
0.9876299306288305,0.9915477719926973,0.20715154943245193
0.9876296529118584,0.9915252327180112,0.2071546487979402
0.9876293751824162,0.991502693443325,0.20718497289728172
0.9876290974405029,0.9914801541686389,0.2072187796865032
0.9876288196861178,0.9914576148939527,0.20726261248391945
0.98762854191926,0.9914350756192666,0.20727511071892538
0.9876282641399285,0.9914125363445805,0.20734531855635593
0.9876279863481229,0.9913899970698943,0.20737716199046596
0.9876501627933086,0.9913899970698943,0.20750247589251586
0.9876498854807563,0.9913674577952082,0.2075060524206488
0.9876496081557496,0.991344918520522,0.20751283236943546
0.987649330818288,0.9913223792458359,0.20753330707933565
0.9876490534683704,0.9912998399711497,0.2075773735526356
0.987648776105996,0.9912773006964636,0.20763193962752544
0.987648498731164,0.9912547614217775,0.20768521578165086
0.9876482213438735,0.9912322221470913,0.20773305732942848
0.9876479439441238,0.9912096828724052,0.207866760149785
0.9876476665319139,0.991187143597719,0.20799218130826932
0.9876473891072431,0.9911646043230329,0.20800907393593873
0.9876468342205152,0.9911195257736606,0.2081374259389739
0.9876465567584565,0.9910969864989745,0.20815153808052414
0.9876462792839334,0.9910744472242883,0.20817228936574994
0.9876460017969452,0.9910519079496022,0.20819827538900998
0.987645724297491,0.9910293686749161,0.2082983218623075
0.9876454467855699,0.9910068294002299,0.20833348498145363
0.9876451692611812,0.9909842901255438,0.2083347697188898
